Stations_id;von_datum;bis_datum;Stationshoehe;geoBreite;geoLaenge;Stationsname;Bundesland;Abgabe
1;19370101;19860630;478;   47.8413;   8.8493; Aach; Baden-Württemberg;  Frei
3;18910101;20110331;202;   50.7827;   6.0941; Aachen; Nordrhein-Westfalen;  Frei
11;19800901;20250619;680;   47.9736;   8.5205; Donaueschingen (Landeplatz); Baden-Württemberg;  Frei
44;19690101;20250619;44;   52.9336;   8.2370; Großenkneten; Niedersachsen;  Frei
52;19690101;20011231;46;   53.6623;  10.1990; Ahrensburg-Wulfsdorf; Schleswig-Holstein;  Frei
61;19750701;19780831;339;   48.8443;  12.6171; Aiterhofen; Bayern;  Frei
70;19730601;19860930;712;   48.2052;   9.0371; Albstadt-Ebingen; Baden-Württemberg;  Frei
71;19861101;20191231;759;   48.2156;   8.9784; Albstadt-Badkap; Baden-Württemberg;  Frei
72;19780901;19950531;794;   48.2766;   9.0001; Albstadt-Onstmettingen; Baden-Württemberg;  Frei
73;19590301;20250619;374;   48.6183;  13.0620; Aldersbach-Kramersepp; Bayern;  Frei
78;19610101;20250619;64;   52.4853;   7.9125; Alfhausen; Niedersachsen;  Frei
90;19880219;20250619;305;   50.7557;   9.2583; Alsfeld; Hessen;  Frei
91;19781101;20250619;304;   50.7446;   9.3450; Alsfeld-Eifa; Hessen;  Frei
93;19771201;19781031;269;   50.7691;   9.2542; Alsfeld-Reibertenrod; Hessen;  Frei
96;20190409;20250619;50;   52.9437;  12.8518; Neuruppin-Alt Ruppin; Brandenburg;  Frei
98;18870215;19541231;780;   51.1890;   8.4671; Altastenberg; Nordrhein-Westfalen;  Frei
102;19980101;20250619;0;   53.8633;   8.1275; Leuchtturm Alte Weser; Niedersachsen;  Frei
106;19710101;20061201;500;   51.7976;  10.4429; Altenau; Niedersachsen;
116;18990601;19730531;213;   50.9833;  12.4333; Altenburg; Thüringen;  Frei
125;19740301;20250619;739;   47.8342;  10.8667; Altenstadt; Bayern;  Frei
126;19791101;20101130;330;   49.5447;  10.2213; Uffenheim (Schulstr.); Bayern;  Frei
129;19910101;20061231;30;   53.6893;  13.2420; Altentreptow; Mecklenburg-Vorpommern;  Frei
131;20041101;20250619;296;   51.0881;  12.9326; Geringswalde-Altgeringswalde; Sachsen;  Frei
132;19531211;19870930;750;   49.7725;  12.3891; Altglashütte; Bayern;  Frei
142;19550101;20250619;511;   48.4060;  11.3117; Altomünster-Maisbrunn; Bayern;  Frei
150;19510101;20250619;215;   49.7273;   8.1164; Alzey; Rheinland-Pfalz;  Frei
151;19470101;20250619;382;   49.4691;  11.8546; Amberg-Unterammersricht; Bayern;  Frei
154;19940101;20250619;516;   48.0197;  12.2925; Amerang-Pfaffing; Bayern;  Frei
161;19801201;20250619;75;   50.4237;   7.4202; Andernach; Rheinland-Pfalz;  Frei
164;19080517;20250619;54;   53.0316;  13.9908; Angermünde; Brandenburg;  Frei
167;20040901;20250619;11;   53.8409;  13.6854; Anklam; Mecklenburg-Vorpommern;  Frei
169;19470101;19661231;630;   50.5730;  13.0053; Annaberg-Buchholz; Sachsen;  Frei
172;19690501;19911130;395;   52.2486;   9.5056; Annaturm; Niedersachsen;  Frei
174;19840301;19871231;250;   49.1886;   7.9766; Annweiler-Bindersbach; Rheinland-Pfalz;  Frei
175;19520101;19760430;413;   49.2964;  10.5751; Ansbach; Bayern;  Frei
176;19760601;19951130;481;   49.2475;  10.5826; Ansbach-Claffheim; Bayern;
177;19470501;19571031;418;   49.3158;  10.5815; Ansbach-Hennenbach; Bayern;  Frei
181;19991101;20081102;30;   52.8761;  11.5042; Arendsee; Sachsen-Anhalt;  Frei
183;19470101;20250619;42;   54.6791;  13.4344; Arkona; Mecklenburg-Vorpommern;  Frei
184;19470101;19660630;55;   52.6769;  12.0077; Arneburg; Sachsen-Anhalt;  Frei
185;19460101;19571231;3;   54.6289;   9.9294; Arnis; Schleswig-Holstein;  Frei
186;18800101;19980930;218;   51.3773;   8.0713; Arnsberg; Nordrhein-Westfalen;  Frei
191;19860401;20250619;217;   49.9694;   9.9114; Arnstein-Müdesheim; Bayern;  Frei
193;19680101;19971031;232;   51.3845;   9.0820; Arolsen-Neu Berich; Hessen;  Frei
197;19900801;20250619;365;   51.3219;   9.0558; Arolsen-Volkhardinghausen, Bad; Hessen;  Frei
198;19540101;20250619;164;   51.3744;  11.2920; Artern; Thüringen;  Frei
202;19470101;19511231;111;   49.9771;   9.1091; Aschaffenburg; Bayern;  Frei
207;19470101;19641231;105;   51.7498;  11.4667; Aschersleben; Sachsen-Anhalt;  Frei
211;19810901;19991231;200;   50.5800;   8.4685; Aßlar Klein-Altenstädten; Hessen;  Frei
217;19410101;20250619;670;   47.8774;  11.3643; Attenkam; Bayern;  Frei
221;19850801;19900531;483;   48.5515;  11.7117; Au i.d.Hallertau-Günzenhausen; Bayern;  Frei
222;19770101;20250619;393;   50.5908;  12.7139; Aue; Sachsen;  Frei
231;18790101;19740430;490;   48.3723;  10.8948; Augsburg (Sankt Stephan); Bayern;  Frei
232;19470101;20250619;462;   48.4253;  10.9417; Augsburg; Bayern;  Frei
243;19580901;20061231;4;   53.4621;   7.4670; Aurich; Niedersachsen;  Frei
257;19490101;20250619;240;   48.7270;   8.2457; Baden-Baden-Geroldsau; Baden-Württemberg;  Frei
259;19470101;20250619;275;   47.8064;   7.6387; Müllheim; Baden-Württemberg;  Frei
268;19540101;20081231;622;   48.5293;   8.2727; Baiersbronn-Obertal; Baden-Württemberg;  Frei
273;19861201;19900430;467;   47.8413;   9.6606; Baindt; Baden-Württemberg;  Frei
282;19490101;20250619;240;   49.8743;  10.9206; Bamberg; Bayern;  Frei
283;19480101;19591231;382;   49.8808;  10.8695; Bamberg-Altenburg; Bayern;  Frei
284;18790101;19581231;282;   49.8800;  10.8800; Bamberg (Sternwarte); Bayern;  Frei
288;19910101;19980831;3;   53.8409;  13.7549; Bargischow-Gnevezin; Mecklenburg-Vorpommern;  Frei
294;19920201;20250619;110;   52.3199;   9.4300; Barsinghausen-Hohenbostel; Niedersachsen;  Frei
298;19470101;20250619;3;   54.3405;  12.7108; Barth; Mecklenburg-Vorpommern;  Frei
303;19930906;20250619;55;   52.0613;  13.4997; Baruth; Brandenburg;  Frei
314;19360101;20250619;234;   51.1604;  14.5042; Kubschütz, Kr. Bautzen; Sachsen;  Frei
320;18790101;20250619;350;   49.9666;  11.5198; Heinersreuth-Vollhof; Bayern;  Frei
321;19790101;19951031;789;   47.6797;  12.0017; Bayrischzell; Bayern;  Frei
326;20040701;20130708;120;   51.7204;   8.0577; Beckum-Unterberg; Nordrhein-Westfalen;  Frei
327;19620901;19961031;27;   53.6234;   8.8323; Bederkesa; Niedersachsen;  Frei
330;19370101;20250619;455;   49.5617;   8.9673; Oberzent-Beerfelden; Hessen;  Frei
335;19761201;19771031;4;   54.3426;  10.6018; Behrensdorf; Schleswig-Holstein;  Frei
341;19680201;19930131;235;   47.7277;   7.5520; Bellingen, Bad; Baden-Württemberg;
342;20101201;20250619;103;   52.3170;   8.1694; Belm; Niedersachsen;  Frei
348;19891214;20110901;127;   50.4135;   7.5886; Bendorf; Rheinland-Pfalz;  Frei
350;19990601;19991231;540;   51.6715;  10.7268; Benneckenstein; Sachsen-Anhalt;
351;19490301;19880630;502;   51.6926;  10.6978; Oberharz am Brocken-Sorge; Sachsen-Anhalt;  Frei
355;19470101;19891031;140;   49.6789;   8.6276; Bensheim; Hessen;  Frei
361;19480101;19981231;550;   47.6344;  13.0109; Berchtesgaden (KKst); Bayern;  Frei
365;19911001;20020930;421;   49.3311;  11.4303; Berg/Oberpfalz; Bayern;  Frei
368;19730101;20250619;69;   52.8152;   9.9248; Bergen; Niedersachsen;  Frei
377;19470101;20250619;210;   49.1070;   7.9967; Bergzabern, Bad; Rheinland-Pfalz;  Frei
379;19540701;20250619;304;   50.9075;  11.2665; Berka, Bad (Flugplatz); Thüringen;  Frei
386;19730701;19861130;445;   51.0454;   8.3851; Berleburg, Bad; Nordrhein-Westfalen;  Frei
390;19861201;20250619;611;   50.9837;   8.3683; Berleburg, Bad-Stünzel; Nordrhein-Westfalen;  Frei
395;19480701;19531231;38;   52.4167;  13.4833; Berlin-Adlershof; Berlin;  Frei
399;19750101;20150630;36;   52.5198;  13.4057; Berlin-Alexanderplatz; Berlin;  Frei
400;19510101;20250619;60;   52.6310;  13.5021; Berlin-Buch; Berlin;  Frei
402;18760101;19621231;55;   52.4564;  13.2997; Berlin-Dahlem (LFAG); Berlin;  Frei
403;19500101;20250619;51;   52.4537;  13.3017; Berlin-Dahlem (FU); Berlin;  Frei
405;19510401;19541231;37;   52.4500;  13.6500; Berlin-Friedrichshagen; Berlin;  Frei
407;19580101;19780331;48;   52.6461;  13.2858; Berlin-Frohnau; Berlin;  Frei
408;19481201;19511130;35;   52.5333;  13.3833; Berlin-Invalidenstraße; Berlin;  Frei
410;19960601;20200615;33;   52.4040;  13.7309; Berlin-Kaniswall; Berlin;  Frei
416;19820701;19960930;47;   52.4069;  13.4127; Berlin-Lichtenrade; Berlin;  Frei
417;19360101;19561031;43;   52.4144;  13.3036; Berlin-Lichterfelde (Süd); Berlin;  Frei
420;19930501;20250619;61;   52.5447;  13.5598; Berlin-Marzahn; Berlin;  Frei
422;19560101;19641231;35;   52.5333;  13.3833; Berlin-Mitte; Berlin;  Frei
424;19540101;19801231;36;   52.5000;  13.4667; Berlin-Ostkreuz; Berlin;  Frei
425;19590101;19820630;38;   52.4044;  13.4838; Berlin-Rudow; Berlin;  Frei
427;19570101;20250619;46;   52.3807;  13.5306; Berlin Brandenburg; Brandenburg;  Frei
429;19861001;19870131;32;   52.5667;  13.1694; Berlin-Spandau; Berlin;  Frei
430;19630101;20210505;36;   52.5644;  13.3088; Berlin-Tegel; Berlin;  Frei
432;19780401;19941231;36;   52.6044;  13.2952; Berlin-Tegeler Fliesstal; Berlin;  Frei
433;19480101;20250619;48;   52.4676;  13.4020; Berlin-Tempelhof; Berlin;  Frei
434;19470101;19601231;35;   52.4553;  13.4699; Berlin-Treptow; Berlin;  Frei
435;19640101;20061231;45;   52.4289;  13.2327; Berlin-Zehlendorf; Berlin;  Frei
445;18980101;20250619;85;   51.8218;  11.7110; Bernburg/Saale (Nord); Sachsen-Anhalt;  Frei
450;19450101;20121204;120;   49.9186;   7.0664; Bernkastel-Kues; Rheinland-Pfalz;  Frei
458;19750101;19880331;185;   50.0699;   7.0306; Bertrich, Bad; Rheinland-Pfalz;
460;19510101;20250619;362;   49.2641;   6.6868; Berus; Saarland;  Frei
474;19590101;19860930;599;   48.1252;   9.7639; Warthausen-Birkenhard; Baden-Württemberg;  Frei
480;19450101;20061231;296;   50.9275;   8.4937; Biedenkopf-Wallau; Hessen;  Frei
502;19670801;20061231;412;   49.8747;   9.4883; Bischbrunn; Bayern;  Frei
508;19940401;20101231;675;   50.0539;  11.8149; Bischofsgrün; Bayern;
524;19470101;19921231;80;   51.6333;  12.3167; Bitterfeld; Sachsen-Anhalt;  Frei
526;19510101;19751231;254;   50.6738;  11.2805; Blankenburg, Bad; Thüringen;  Frei
535;19470101;20250619;417;   50.0372;   7.3079; Blankenrath; Rheinland-Pfalz;  Frei
550;19940501;20020930;344;   50.9041;  11.7985; Bobeck; Thüringen;  Frei
553;19540101;19741231;25;   51.8380;   6.6107; Bocholt (Marienschule); Nordrhein-Westfalen;  Frei
554;19470101;20060228;23;   51.8293;   6.5365; Bocholt-Liedern (Wasserwerk); Nordrhein-Westfalen;  Frei
555;19400101;20250619;110;   51.5026;   7.2289; Bochum; Nordrhein-Westfalen;  Frei
570;19790101;19811231;648;   49.0768;  13.0765; Bodenmais-Mais; Bayern;
576;19870801;20031231;445;   48.6759;   8.9732; Böblingen; Baden-Württemberg;  Frei
578;19510301;19661231;379;   48.9451;  11.3667; Böhming; Bayern;  Frei
588;19920501;19960731;105;   51.7520;   9.3953; Boffzen; Niedersachsen;  Frei
591;19470101;20250619;45;   53.3911;  10.6878; Boizenburg; Mecklenburg-Vorpommern;  Frei
592;19460101;19621231;10;   53.8634;   9.7344; Bokel; Schleswig-Holstein;  Frei
594;19930101;20000301;425;   48.6407;   9.6136; Boll, Bad (KKst); Baden-Württemberg;
596;19470101;20250619;15;   54.0027;  11.1908; Boltenhagen; Mecklenburg-Vorpommern;  Frei
598;19490101;19570831;62;   50.7285;   7.0839; Bonn; Nordrhein-Westfalen;  Frei
599;19321001;19990301;62;   50.7055;   7.1467; Bonn-Friesdorf; Nordrhein-Westfalen;  Frei
603;19860801;20250619;147;   50.7293;   7.2040; Königswinter-Heiderhof; Nordrhein-Westfalen;  Frei
606;19500101;19540731;571;   48.0790;  10.1977; Boos; Bayern;  Frei
614;19510101;20071231;240;   51.5709;   9.3120; Borgentreich-Bühne; Nordrhein-Westfalen;  Frei
617;20040601;20250619;47;   51.8730;   6.8863; Borken in Westfalen; Nordrhein-Westfalen;  Frei
619;19470101;20250619;12;   53.5788;   6.6703; Borkum-Süderstraße; Niedersachsen;  Frei
634;19800301;19910331;373;   49.4442;   9.6458; Boxberg-Seehof; Baden-Württemberg;
635;19800501;19900930;378;   49.4500;   9.6333; Boxberg-Seehof (West); Baden-Württemberg;
636;19811101;19910331;373;   49.4500;   9.6500; Boxberg-Seehof (Wind-3m); Baden-Württemberg;
642;19660101;20250619;4;   53.3518;   8.4969; Brake; Niedersachsen;  Frei
643;19931101;19941231;0;   53.2960;   8.4529; Brake-Süderfeld; Niedersachsen;  Frei
645;19470101;19520131;75;   52.4083;   7.9682; Bramsche; Niedersachsen;  Frei
648;19630501;20061231;9;   53.8551;   9.7152; Brande-Hörnerkirchen; Schleswig-Holstein;  Frei
650;19480701;20010430;35;   52.4136;  12.5503; Brandenburg-Görden; Brandenburg;  Frei
652;19490101;19580731;384;   49.5353;  10.7706; Hagenbüchach; Bayern;  Frei
656;19310101;20250619;607;   51.7234;  10.6021; Braunlage; Niedersachsen;  Frei
657;19550101;20031231;625;   51.6634;  10.6690; Braunlage-Hohegeiß; Niedersachsen;  Frei
660;19480101;19601231;83;   52.2744;  10.5656; Braunschweig-Gliesmarode; Niedersachsen;  Frei
661;18910101;19531231;75;   52.2708;  10.5334; Braunschweig (T.H.); Niedersachsen;  Frei
662;19610101;20250619;81;   52.2915;  10.4464; Braunschweig; Niedersachsen;  Frei
675;19800701;19880229;218;   48.0333;   7.6000; Breisach-Eckartsberg; Baden-Württemberg;
685;19980112;20061101;585;   49.9017;   9.4281; Breitsol; Bayern;  Frei
691;18900101;20250619;4;   53.0451;   8.7981; Bremen; Bremen;  Frei
699;19490101;19580630;4;   53.1004;   8.7834; Bremen-Seefahrtschule; Bremen;  Frei
701;19490101;20250619;7;   53.5332;   8.5761; Bremerhaven; Bremen;  Frei
702;19480101;19600630;8;   53.5876;   8.6015; Bremerhaven-Speckenbüttel; Bremen;  Frei
703;19370101;19850531;5;   53.4779;   9.1553; Bremervörde (A); Niedersachsen;  Frei
704;19790401;20250619;11;   53.4451;   9.1390; Bremervörde; Niedersachsen;  Frei
705;19850601;20061231;5;   53.5312;   9.1664; Bremervörde-Niederochtenhausen; Niedersachsen;  Frei
706;19690901;20041231;234;   47.8858;   7.6611; Eschbach; Baden-Württemberg;  Frei
710;19831101;20031231;182;   49.0249;   8.6990; Bretten; Baden-Württemberg;  Frei
717;19370101;20040630;443;   51.3873;   8.5737; Brilon; Nordrhein-Westfalen;  Frei
722;18960101;20250619;1135;   51.7986;  10.6183; Brocken; Sachsen-Anhalt;  Frei
727;19580101;19861231;290;   49.7345;   8.9557; Brombachtal-Kirch-Brombach; Hessen;  Frei
728;19810201;19861231;1016;   48.8171;  13.2176; Brotjacklriegel (UBA); Bayern;
729;19450101;19900131;600;   50.8282;  10.4540; Brotterode; Thüringen;  Frei
736;19350101;19991231;390;   49.6303;   7.1148; Brücken; Rheinland-Pfalz;  Frei
743;19750101;20010928;73;   51.2000;   6.1333; Brüggen (Flugplatz); Nordrhein-Westfalen;
748;19660101;20080930;5;   53.8887;   9.1411; Brunsbüttel (Schleuse); Schleswig-Holstein;
755;19350101;20250619;340;   49.5182;   9.3213; Buchen, Kr. Neckar-Odenwald; Baden-Württemberg;  Frei
757;19901001;20250619;445;   47.9625;   7.9983; Buchenbach; Baden-Württemberg;  Frei
760;19760601;20250619;83;   53.3629;   9.9435; Rosengarten-Klecken; Niedersachsen;  Frei
766;19650101;20250619;477;   50.1745;   7.0595; Büchel-Alflen; Rheinland-Pfalz;  Frei
769;19720101;20250619;68;   52.2817;   9.0890; Bückeburg; Niedersachsen;  Frei
771;19470101;19551231;148;   50.2769;   9.1167; Büdingen; Hessen;  Frei
772;19470101;19860430;190;   48.6957;   8.1744; Bühlertal; Baden-Württemberg;  Frei
773;19860501;20041231;478;   48.6743;   8.1799; Bühlertal-Obertal; Baden-Württemberg;  Frei
781;19880101;19940331;221;   51.6126;   8.6190; Bühren-Ahden; Nordrhein-Westfalen;
788;19650101;20250619;3;   54.1193;   8.8584; Büsum; Schleswig-Holstein;  Frei
793;19920101;19941031;530;   49.6620;   7.1098; Buhlenberg; Rheinland-Pfalz;  Frei
817;19521001;20250619;296;   51.0306;   8.8146; Burgwald-Bottendorf; Hessen;  Frei
829;19790701;19970831;479;   50.3960;   8.5465; Butzbach-Bodenrod; Hessen;
840;19891201;20250619;895;   50.4313;  12.6114; Carlsfeld; Sachsen;  Frei
842;19270101;19620630;914;   50.4252;  12.5953; Carlsfeld-Weiterswiese; Sachsen;  Frei
848;19400101;19781231;38;   52.6146;  10.0726; Celle (Stadt); Niedersachsen;  Frei
850;19740801;20250619;39;   52.5959;  10.0296; Celle; Niedersachsen;  Frei
851;19480201;19960430;391;   49.2505;  12.6044; Pemfling-Pitzling; Bayern;  Frei
853;18820101;20250619;416;   50.7913;  12.8720; Chemnitz; Sachsen;  Frei
856;19980101;20250619;551;   47.8843;  12.5404; Chieming; Bayern;  Frei
860;20231001;20250619;80;   52.2731;  10.0163; Algermissen-Groß Lobke; Niedersachsen;  Frei
863;18900101;20120331;585;   51.7904;  10.3470; Clausthal-Zellerfeld; Niedersachsen;  Frei
865;19600101;19710228;42;   52.8441;   8.0624; Cloppenburg; Niedersachsen;  Frei
867;19470101;20250619;344;   50.3066;  10.9679; Lautertal-Oberlauter; Bayern;  Frei
873;19530301;19851231;283;   50.2833;  10.8000; Colberg, Bad; Thüringen;  Frei
876;19460801;19881231;314;   51.3040;  13.0096; Collmberg; Sachsen;  Frei
879;20000701;20030331;68;   51.7667;  14.2833; Cottbus (Flugplatz); Brandenburg;  Frei
880;18870101;20250619;69;   51.7759;  14.3168; Cottbus; Brandenburg;  Frei
881;19500101;20031231;423;   49.0985;  10.0979; Crailsheim-Alexandersreut; Baden-Württemberg;  Frei
888;19650101;19911216;269;   50.8149;  12.3821; Crimmitschau; Sachsen;  Frei
891;19460101;20250619;5;   53.8713;   8.7060; Cuxhaven; Niedersachsen;  Frei
896;19490701;20250619;170;   51.0778;  10.8619; Dachwig; Thüringen;  Frei
909;19860101;19931130;54;   54.0551;  10.2984; Damsdorf; Schleswig-Holstein;
917;19950801;20250619;162;   49.8809;   8.6779; Darmstadt; Hessen;  Frei
918;19871001;19950731;122;   49.8453;   8.6240; Darmstadt (A); Hessen;  Frei
919;18620101;19740731;169;   49.8697;   8.6796; Darmstadt-Botanischer Garten; Hessen;  Frei
920;19490101;19870930;108;   49.8564;   8.5929; Darmstadt (US-Air-Base); Hessen;  Frei
927;19851001;20001231;430;   50.1957;   6.8279; Daun; Rheinland-Pfalz;
931;19890801;20031231;712;   47.8007;   9.4108; Deggenhausertal-Azenweiler; Baden-Württemberg;  Frei
948;19210101;19501231;60;   51.8512;  12.2515; Dessau; Sachsen-Anhalt;  Frei
950;19850101;19930228;194;   51.9500;   8.9000; Detmold; Nordrhein-Westfalen;
953;19500801;20250619;481;   49.7619;   7.0542; Deuselbach; Rheinland-Pfalz;  Frei
954;19980101;20250619;0;   54.1796;   7.4587; UFS Deutsche Bucht; Hamburg;  Frei
963;19520901;20250619;38;   52.5881;   8.3424; Diepholz; Niedersachsen;  Frei
964;19520101;19621231;413;   50.0832;   6.8904; Dierfeld; Rheinland-Pfalz;  Frei
965;19480601;19900630;100;   51.2401;  13.4166; Diesbar-Seußlitz; Sachsen;  Frei
970;19850401;19990630;405;   49.4158;  10.6734; Dietenhofen; Bayern;  Frei
979;19470801;20230313;314;   50.7364;   8.2672; Dillenburg; Hessen;  Frei
981;19820501;20011231;193;   49.3531;   6.7490; Dillingen (Saar); Saarland;
982;19470501;20061130;420;   48.5701;  10.4985; Dillingen/Donau; Bayern;  Frei
983;20061201;20250619;419;   48.5562;  10.5600; Dillingen/Donau-Fristingen; Bayern;  Frei
991;19540901;20250619;359;   50.9116;  13.7087; Dippoldiswalde-Reinberg; Sachsen;  Frei
998;19480101;20090201;696;   48.7968;   8.4921; Dobel; Baden-Württemberg;  Frei
1000;19910701;19970831;3;   54.1442;  11.8454; Doberan, Bad-Heiligendamm; Mecklenburg-Vorpommern;  Frei
1001;19480701;20250619;97;   51.6451;  13.5747; Doberlug-Kirchhain; Brandenburg;  Frei
1002;19510901;19710630;94;   51.5179;  13.4436; Dobra; Brandenburg;  Frei
1003;18820101;19751231;201;   51.1333;  13.1167; Döbeln; Sachsen;  Frei
1006;18980810;19610930;15;   53.1399;  11.2544; Dömitz; Mecklenburg-Vorpommern;  Frei
1010;19870401;20080923;5;   52.9732;   7.3209; Dörpen (Kläranlage); Niedersachsen;  Frei
1011;19901011;20250619;442;   49.6017;   7.7413; Dörrmoschel-Felsbergerhof; Rheinland-Pfalz;  Frei
1013;19800401;20250619;309;   47.6026;   8.1697; Dogern; Baden-Württemberg;  Frei
1018;19510101;20041231;677;   47.9422;   8.5046; Donaueschingen; Baden-Württemberg;  Frei
1032;19500101;19990930;120;   51.5120;   7.5345; Dortmund; Nordrhein-Westfalen;  Frei
1035;19931201;20001130;122;   51.5206;   7.6161; Dortmund-Wickede; Nordrhein-Westfalen;
1047;18280101;19151231;112;   51.0557;  13.7274; Dresden (Mitte); Sachsen;  Frei
1048;19340101;20250619;228;   51.1278;  13.7543; Dresden-Klotzsche; Sachsen;  Frei
1050;19490101;20250619;112;   51.0221;  13.8470; Dresden-Hosterwitz; Sachsen;  Frei
1051;19360101;20231003;119;   51.0249;  13.7750; Dresden-Strehlen; Sachsen;  Frei
1052;19930501;20250619;80;   52.2174;  12.1641; Möckern-Drewitz; Sachsen-Anhalt;  Frei
1053;19370101;20030731;192;   51.7337;   9.0445; Driburg, Bad; Nordrhein-Westfalen;  Frei
1066;19630101;19761231;180;   51.5040;  10.2613; Duderstadt; Niedersachsen;  Frei
1072;19520101;20250619;107;   49.4719;   8.1929; Dürkheim, Bad; Rheinland-Pfalz;  Frei
1073;19360101;19521231;115;   49.4686;   8.1797; Dürkheim, Bad (Saline); Rheinland-Pfalz;  Frei
1074;19470401;19730228;103;   51.3043;  12.0810; Dürrenberg, Bad; Sachsen-Anhalt;  Frei
1076;19360801;20081231;692;   48.0135;   8.5343; Dürrheim, Bad; Baden-Württemberg;  Frei
1078;19520101;20250619;37;   51.2960;   6.7686; Düsseldorf; Nordrhein-Westfalen;  Frei
1079;19350101;19960731;37;   51.1998;   6.7574; Düsseldorf-Südfriedhof; Nordrhein-Westfalen;  Frei
1084;19940501;20070531;31;   51.3940;   6.7026; Duisburg-Friemersheim; Nordrhein-Westfalen;  Frei
1087;19510101;19931231;21;   51.4634;   6.7321; Duisburg-Laar; Nordrhein-Westfalen;  Frei
1091;19511001;20071231;258;   51.2806;  10.7362; Ebeleben; Thüringen;  Frei
1102;19871101;20021231;300;   48.7201;   9.5328; Ebersbach/Fils; Baden-Württemberg;  Frei
1103;19780101;20250619;592;   48.1003;  11.9872; Ebersberg-Halbing; Bayern;  Frei
1106;19470101;19501231;45;   52.8239;  13.7979; Eberswalde; Brandenburg;  Frei
1107;19630101;20250619;346;   49.8520;  10.4991; Ebrach; Bayern;  Frei
1126;19840401;19990130;117;   49.9600;   8.6400; Egelsbach; Hessen;
1130;19720401;20050131;18;   54.6282;   9.3649; Eggebek; Schleswig-Holstein;  Frei
1146;19850701;19870731;487;   48.6593;   8.9121; Ehningen; Baden-Württemberg;  Frei
1154;19450101;19660930;470;   48.3416;  12.8820; Eiberg; Bayern;  Frei
1161;19550101;20250619;385;   48.8778;  11.2349; Eichstätt-Landershofen; Bayern;  Frei
1163;19761101;20070224;4;   54.2667;   8.8500; Eidersperrwerk; Schleswig-Holstein;
1165;19530601;19861031;480;   51.2167;  10.3167; Eigenrieden; Thüringen;  Frei
1169;19760201;19990930;264;   47.6288;   7.5959; Eimeldingen; Baden-Württemberg;  Frei
1172;19510101;19891130;123;   51.8189;   9.8871; Einbeck; Niedersachsen;  Frei
1182;19470101;20010531;146;   51.5029;  11.5705; Eisleben-Helfta; Sachsen-Anhalt;  Frei
1188;19470101;19740831;518;   50.7041;  10.8576; Elgersburg; Thüringen;  Frei
1197;19410101;20250619;463;   48.9895;  10.1312; Ellwangen-Rindelbach; Baden-Württemberg;  Frei
1200;19980101;20250619;3;   54.0691;   9.0105; Elpersbüttel; Schleswig-Holstein;  Frei
1201;19470701;20001231;85;   50.9281;   6.5646; Elsdorf/Erftkreis; Nordrhein-Westfalen;  Frei
1204;19490101;19651231;1;   53.2346;   8.4612; Elsfleth; Niedersachsen;  Frei
1207;19480601;20250619;558;   50.2705;  12.2742; Elster, Bad-Sohl; Sachsen;  Frei
1214;19871101;20250619;431;   48.2012;   8.1088; Elzach-Fisnacht; Baden-Württemberg;  Frei
1219;19470101;19980310;5;   53.3449;   7.1909; Emden-Nesserland; Niedersachsen;  Frei
1221;19500301;19741231;0;   53.3707;   7.2236; Emden-Wolthusen; Niedersachsen;  Frei
1224;19751101;20250619;201;   48.1378;   7.8351; Emmendingen-Mundingen; Baden-Württemberg;  Frei
1228;20000701;20250601;0;   54.1651;   6.3460; UFS TW Ems; Hamburg;  Frei
1229;19470101;19970331;90;   50.3324;   7.6975; Ems, Bad; Rheinland-Pfalz;  Frei
1238;19510101;19960930;144;   50.9884;   7.4250; Engelskirchen; Nordrhein-Westfalen;  Frei
1239;19860801;20080923;540;   47.8516;   8.7673; Engen/Hegau; Baden-Württemberg;  Frei
1243;19760101;19850930;705;   48.4734;   9.3028; Eningen; Baden-Württemberg;  Frei
1246;20150801;20250619;104;   51.8418;   8.0607; Ennigerloh-Ostenfelde; Nordrhein-Westfalen;  Frei
1254;19470701;20021130;210;   49.1307;   8.9165; Eppingen; Baden-Württemberg;  Frei
1255;20021201;20250619;226;   49.1661;   8.8483; Eppingen-Elsenz; Baden-Württemberg;  Frei
1261;19690101;19920731;460;   48.3192;  11.9440; Erding; Bayern;  Frei
1262;19920517;20250619;446;   48.3477;  11.8134; München-Flughafen; Bayern;  Frei
1266;19640501;20250619;18;   54.2992;   9.3162; Erfde; Schleswig-Holstein;  Frei
1270;19510101;20250619;316;   50.9829;  10.9608; Erfurt-Weimar; Thüringen;  Frei
1275;19670401;19801231;340;   48.3008;  13.1398; Ering; Bayern;  Frei
1276;19800801;20021231;408;   47.6358;   9.5392; Eriskirch-Mariabrunn; Baden-Württemberg;  Frei
1279;19490101;20250619;268;   49.6497;  11.0075; Möhrendorf-Kleinseebach; Bayern;  Frei
1280;19470401;19531231;280;   49.5692;  10.9929; Erlangen-Bruck; Bayern;  Frei
1281;19820101;20010430;284;   49.5653;  10.9729; Erlangen-Frauenaurach; Bayern;
1287;19911201;20060831;198;   49.8589;   9.2861; Eschau-Hobbach; Bayern;  Frei
1292;19670101;20060430;470;   49.7522;  11.8222; Eschenbach/Oberpfalz; Bayern;  Frei
1297;19470901;20250619;156;   51.2041;  10.0138; Eschwege; Hessen;  Frei
